Sample index	Multipacting max (uA)	Pressure max (mBar)	P transmise moy (W)	NI9205_E1	NI9205_E2	NI9205_E3	NI9205_E4	NI9205_E5	NI9205_E6	NI9205_E7	NI9205_MP1l	NI9205_MP2l	NI9205_MP3l	NI9205_MP4l	NI9205_MP5l	NI9205_MP6l	NI9205_MP7l	NI9205_Power1	NI9205_Power2	NI9205_Arc1	NI9205_Penning1	NI9205_Penning2	NI9205_Penning	NI9205_MP8l	T1	T2	T3	T4
1467	10.78	0.0000002015	340.6	221.5	0.09637	0.1047	0.09429	0.08399	0.08653	0.08688	10.78	10.13	9.799	11.77	25.56	10.46	10.46	350.5	5.214	0.9289	0.0000002015	0.0000003143	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
1468	8.814	0.0000001897	347.2	223.5	0.09753	0.1058	0.09519	0.08483	0.0874	0.08785	8.814	7.501	7.501	9.142	22.6	8.157	10.78	356.1	5.214	0.8836	0.0000001897	0.0000003005	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
1469	10.13	0.0000001773	352.7	225.7	0.09834	0.1064	0.09618	0.08578	0.08841	0.08855	10.13	9.142	8.814	10.13	21.29	8.814	10.78	361	5.214	0.9056	0.0000001773	0.0000002889	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
1470	8.486	0.0000001668	358.7	228.5	0.09937	0.1077	0.09722	0.08653	0.08922	0.0895	8.486	7.829	7.501	9.142	22.6	8.486	9.47	369.9	5.87	0.9339	0.0000001668	0.0000002763	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
1471	9.142	0.0000001544	366.8	230.3	0.1004	0.1084	0.09827	0.08757	0.08993	0.09043	9.142	8.486	7.829	9.142	17.68	7.829	9.799	374.8	5.542	0.922	0.0000001544	0.0000002637	0.004761	8.018	1413.09	1413.09	1413.09	1413.09
1472	11.44	0.0000001431	373.6	232.8	0.1016	0.1097	0.09929	0.08848	0.09094	0.09159	11.44	9.799	9.799	11.11	17.35	10.13	10.78	382	5.542	0.9516	0.0000001431	0.0000002503	0.004761	9.003	1413.09	1413.09	1413.09	1413.09
1473	8.157	0.0000001344	380.4	234.9	0.1023	0.1104	0.1002	0.08933	0.09192	0.09229	8.157	7.501	7.501	8.814	15.05	7.501	8.486	390.5	5.542	0.8948	0.0000001344	0.0000002398	0.004761	8.018	1413.09	1413.09	1413.09	1413.09
1474	8.157	0.0000001256	387.8	237.2	0.1034	0.1114	0.1011	0.09018	0.09262	0.0931	8.157	7.829	7.173	8.486	13.74	7.501	8.814	396.1	5.542	0.8557	0.0000001256	0.0000002303	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
1475	10.78	0.0000001186	393.1	238.5	0.1045	0.1121	0.1018	0.09101	0.09343	0.09399	10.78	9.799	9.47	11.11	13.41	9.799	11.11	403	5.542	0.8803	0.0000001186	0.0000002227	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
1476	8.486	0.0000001044	401	243.9	0.1069	0.1147	0.1043	0.09302	0.09568	0.09626	8.486	7.501	7.173	8.486	8.486	7.829	8.814	410.5	5.87	0.8935	0.0000001044	0.0000002062	0.004761	8.018	1413.09	1413.09	1413.09	1413.09
1477	8.814	0.000000103	412.7	245.9	0.1075	0.1152	0.1051	0.09384	0.09645	0.09695	8.814	7.829	7.829	9.142	8.814	7.829	9.47	426.9	5.87	0.927	0.000000103	0.0000002033	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
1478	8.486	0.0000000998	424.4	248.1	0.1082	0.1162	0.1061	0.09496	0.0971	0.0976	8.486	7.501	7.501	8.814	8.157	7.501	9.142	432.8	6.198	0.8941	0.0000000998	0.0000001996	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
1479	10.13	0.00000009921	428.5	250.8	0.1096	0.1175	0.1071	0.09572	0.09811	0.09866	10.13	9.799	9.142	10.46	9.142	9.47	10.78	438.1	5.87	0.9201	0.00000009921	0.0000001988	0.004761	9.003	1413.09	1413.09	1413.09	1413.09
1480	10.78	0.00000009867	437.4	253.2	0.1107	0.1184	0.1081	0.09687	0.09913	0.09988	10.78	9.799	9.47	11.11	9.47	9.47	10.78	447.6	6.198	0.9184	0.00000009867	0.0000001971	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
1481	9.142	0.00000009793	445.6	255.3	0.1115	0.1197	0.1095	0.09764	0.1001	0.1007	9.142	7.501	7.829	9.47	8.157	7.829	8.814	454.8	5.87	0.9276	0.00000009793	0.0000001955	0.004761	8.018	1413.09	1413.09	1413.09	1413.09
1482	8.486	0.00000009745	453.1	257.8	0.1127	0.1207	0.1103	0.0985	0.101	0.1017	8.486	7.173	7.173	8.486	8.157	8.157	9.47	465	6.526	0.9115	0.00000009745	0.0000001941	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
1483	9.799	0.00000009693	461.3	260.4	0.1135	0.1212	0.1111	0.09948	0.1018	0.1026	9.799	9.142	9.142	10.13	9.799	8.814	9.142	472.8	6.526	0.8954	0.00000009693	0.0000001931	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
1484	8.814	0.00000009656	469.4	262.8	0.1146	0.1222	0.112	0.1004	0.1028	0.1033	8.814	8.157	7.501	8.814	8.157	7.829	9.47	480.1	6.526	1.011	0.00000009656	0.0000001919	0.004761	8.018	1413.09	1413.09	1413.09	1413.09
1485	10.78	0.00000009641	476.3	264	0.1157	0.1232	0.113	0.1011	0.1036	0.1044	10.78	9.799	9.47	10.46	8.814	8.486	10.46	486	6.526	0.903	0.00000009641	0.0000001913	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
1486	8.814	0.00000009573	483.5	266.2	0.116	0.1237	0.1137	0.1019	0.1043	0.105	8.814	7.829	7.829	9.142	8.157	7.829	9.47	493.8	6.526	0.8721	0.00000009573	0.0000001896	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
1487	9.799	0.00000009558	491.8	268.5	0.1169	0.1249	0.1145	0.1023	0.1049	0.1057	9.799	8.486	8.157	9.47	9.142	8.486	9.47	501.7	6.526	0.9732	0.00000009558	0.0000001889	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
1488	10.13	0.00000009517	497.1	270.9	0.1177	0.1258	0.1155	0.1034	0.1058	0.1064	10.13	9.142	8.814	9.799	9.142	8.814	11.77	505.6	6.526	0.902	0.00000009517	0.0000001884	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
1489	10.46	0.00000009486	503.1	272.7	0.1187	0.126	0.1163	0.1041	0.1069	0.1073	10.46	9.47	9.142	11.11	9.47	10.13	10.78	513.5	6.526	0.966	0.00000009486	0.0000001871	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
1490	10.78	0.00000009445	511.1	275	0.1195	0.127	0.1171	0.1051	0.1074	0.1083	10.78	9.799	9.799	11.11	10.13	10.13	9.799	521.7	6.854	0.8876	0.00000009445	0.0000001865	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
1491	9.142	0.00000009409	518.4	277	0.1203	0.1278	0.1181	0.1057	0.1081	0.1089	9.142	9.47	9.142	10.13	8.157	8.486	10.78	531.5	6.854	0.9956	0.00000009409	0.0000001858	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
1492	9.142	0.00000009379	526.5	278.7	0.1213	0.1286	0.1185	0.1064	0.109	0.1096	9.142	7.829	7.829	8.814	8.157	7.829	9.142	535.8	6.854	0.8823	0.00000009379	0.0000001844	0.004761	7.854	1413.09	1413.09	1413.09	1413.09
1493	11.11	0.00000009354	532.3	280.1	0.1219	0.1293	0.1195	0.107	0.1094	0.1103	11.11	9.47	9.142	10.78	9.799	9.47	10.46	542	6.526	0.947	0.00000009354	0.0000001839	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
1494	9.142	0.00000009308	539.4	282.8	0.123	0.1299	0.1204	0.1086	0.1103	0.1111	9.142	7.829	8.157	9.142	7.829	7.501	8.814	550.2	6.854	0.9611	0.00000009308	0.000000183	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
1495	8.814	0.00000009278	552.7	286.5	0.1244	0.1315	0.1222	0.1094	0.1118	0.1128	8.814	8.157	7.501	9.142	8.486	7.829	9.142	571.2	6.854	0.9398	0.00000009278	0.0000001822	0.004761	7.854	1413.09	1413.09	1413.09	1413.09
1496	9.142	0.00000009258	564	289.2	0.1258	0.1326	0.123	0.1104	0.1127	0.1138	9.142	7.829	7.829	9.47	8.486	7.501	9.47	571.6	7.182	0.8948	0.00000009258	0.0000001814	0.004761	8.018	1413.09	1413.09	1413.09	1413.09
1497	10.78	0.00000009243	567.3	291.5	0.1264	0.1333	0.1239	0.1114	0.1136	0.1146	10.78	9.47	9.47	11.11	9.799	9.47	10.46	579.1	6.854	0.9128	0.00000009243	0.000000181	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
1498	9.799	0.00000009213	575.4	294.3	0.127	0.1342	0.1249	0.1118	0.1146	0.1152	9.799	9.142	9.47	11.11	8.486	8.486	10.78	588	6.854	0.8856	0.00000009213	0.0000001803	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
1499	8.814	0.00000009193	583.5	295.4	0.1278	0.135	0.1255	0.1125	0.1149	0.1159	8.814	8.157	7.829	9.142	8.814	8.486	9.47	594.2	7.182	0.9148	0.00000009193	0.00000018	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
1500	10.13	0.00000009174	593.5	298.5	0.1292	0.1357	0.1263	0.113	0.1156	0.1166	10.13	9.142	9.142	11.11	8.814	9.47	10.13	613.5	6.854	0.8846	0.00000009174	0.0000001795	0.004761	9.167	1413.09	1413.09	1413.09	1413.09
1501	11.11	0.00000009134	609.6	299.2	0.1295	0.1364	0.1268	0.1136	0.1163	0.1172	11.11	9.799	9.47	11.11	10.13	9.47	10.13	622.1	7.51	0.9148	0.00000009134	0.0000001782	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
1502	8.814	0.00000009105	611.8	301	0.1301	0.1369	0.1276	0.1143	0.117	0.1181	8.814	7.501	7.501	9.142	8.486	7.829	9.142	622.4	7.51	0.9083	0.00000009105	0.0000001775	0.004761	7.69	1413.09	1413.09	1413.09	1413.09
1503	10.78	0.00000009085	607.5	303.3	0.1307	0.1376	0.1282	0.1148	0.1174	0.1184	10.78	10.13	10.13	11.11	9.799	9.799	10.78	618.1	7.182	0.901	0.00000009085	0.0000001772	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
1504	10.46	0.0000000907	613.2	304.3	0.1313	0.1386	0.129	0.1155	0.118	0.119	10.46	9.47	9.799	10.78	10.13	9.47	10.46	626.6	7.182	0.9135	0.0000000907	0.0000001767	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
1505	10.46	0.00000009051	620.1	306.2	0.1318	0.1391	0.1295	0.116	0.1185	0.1196	10.46	10.13	9.47	11.11	9.799	9.47	10.46	628.9	7.51	0.8886	0.00000009051	0.000000176	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
1506	8.486	0.00000009036	623.3	307.9	0.1329	0.1397	0.1306	0.1171	0.1192	0.1204	8.486	7.501	7.501	9.142	8.486	8.157	9.47	635.5	7.51	0.9161	0.00000009036	0.0000001755	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
1507	10.78	0.00000009007	630.5	309.7	0.1334	0.1405	0.1311	0.1172	0.1199	0.121	10.78	9.799	9.142	11.11	10.13	9.799	10.13	642.1	7.51	0.8991	0.00000009007	0.0000001752	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
1508	11.11	0.00000008992	635.4	310.5	0.134	0.1407	0.1315	0.1176	0.1202	0.1213	11.11	9.47	9.47	11.44	9.799	9.799	11.11	646.7	7.51	0.9069	0.00000008992	0.0000001745	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
1509	10.78	0.00000008958	640.8	312.8	0.1347	0.1416	0.1322	0.1183	0.1212	0.1219	10.78	9.47	9.799	11.44	10.46	10.13	10.46	652.6	7.51	0.9227	0.00000008958	0.0000001743	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
1510	8.814	0.00000008924	646.1	314.5	0.1353	0.1427	0.1328	0.1188	0.1213	0.1224	8.814	7.829	7.829	9.142	8.157	7.829	8.814	657.5	7.838	0.883	0.00000008924	0.0000001734	0.004761	7.854	1413.09	1413.09	1413.09	1413.09
1511	8.814	0.00000008905	650.9	315.6	0.136	0.1431	0.1334	0.1192	0.1217	0.1232	8.814	8.157	7.829	9.47	8.157	7.501	9.47	661.7	7.838	0.8721	0.00000008905	0.000000173	0.004761	8.018	1413.09	1413.09	1413.09	1413.09
1512	10.46	0.00000008891	654.8	317.3	0.1366	0.1437	0.1339	0.1198	0.1224	0.1235	10.46	9.47	9.47	10.78	10.13	10.13	9.142	666.3	7.838	0.9083	0.00000008891	0.0000001726	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
1513	10.46	0.00000008876	660.6	321.2	0.1382	0.1448	0.1354	0.121	0.1234	0.1248	10.46	9.142	8.814	10.46	9.47	8.814	9.47	670.9	8.493	0.879	0.00000008876	0.0000001722	0.004761	7.854	1413.09	1413.09	1413.09	1413.09
1514	8.814	0.00000008891	667.4	322.6	0.1391	0.1455	0.136	0.1214	0.1242	0.1257	8.814	8.157	8.486	10.13	8.486	9.47	12.1	682.4	7.838	0.9283	0.00000008891	0.0000001719	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
1515	9.142	0.00000008857	676.3	324.9	0.1396	0.1462	0.1368	0.1221	0.1248	0.1262	9.142	8.486	8.157	9.799	8.814	8.486	11.77	686.7	7.838	0.9083	0.00000008857	0.0000001711	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
1516	10.46	0.00000008838	681.9	326.6	0.1403	0.1467	0.1372	0.1225	0.1253	0.1271	10.46	8.814	8.814	10.13	8.814	8.814	10.78	693.2	7.838	0.9266	0.00000008838	0.0000001713	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
1517	8.157	0.00000008805	688.4	329.2	0.1411	0.1475	0.1381	0.1232	0.1258	0.1272	8.157	7.501	7.501	8.814	8.157	7.501	9.47	700.8	8.493	0.9063	0.00000008805	0.0000001703	0.004761	7.854	1413.09	1413.09	1413.09	1413.09
1518	11.11	0.00000008814	693.3	329.4	0.142	0.1484	0.1385	0.1237	0.1263	0.128	11.11	9.142	8.486	10.13	8.486	8.486	10.46	705.4	7.838	0.9293	0.00000008814	0.0000001704	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
1519	10.78	0.00000008814	698.1	331.3	0.1425	0.1489	0.1392	0.1241	0.127	0.1284	10.78	9.799	9.142	11.11	10.46	9.799	9.142	708	8.165	0.9378	0.00000008814	0.0000001697	0.004761	8.018	1413.09	1413.09	1413.09	1413.09
1520	8.157	0.00000008776	702.8	333.8	0.1433	0.1497	0.1397	0.1248	0.1274	0.1289	8.157	7.501	7.501	9.142	8.157	8.157	9.47	714.9	8.165	0.9522	0.00000008776	0.0000001692	0.004761	8.018	1413.09	1413.09	1413.09	1413.09
1521	8.486	0.00000008748	708	334.8	0.1437	0.1499	0.1402	0.1255	0.1277	0.1293	8.486	7.501	7.173	8.814	7.829	7.501	9.142	719.5	8.165	0.9204	0.00000008748	0.0000001688	0.004761	7.69	1413.09	1413.09	1413.09	1413.09
1522	10.78	0.00000008753	713.1	335.9	0.1445	0.1505	0.141	0.1256	0.1281	0.1298	10.78	9.47	9.799	11.44	10.13	10.13	10.46	724	8.165	0.8932	0.00000008753	0.0000001686	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
1523	9.47	0.0000000872	717.1	337.2	0.1454	0.1512	0.1413	0.1261	0.1286	0.1302	9.47	8.486	8.157	9.47	9.142	8.157	9.47	726.3	8.165	0.8869	0.0000000872	0.0000001679	0.004761	7.854	1413.09	1413.09	1413.09	1413.09
1524	8.814	0.00000008706	719.8	338.9	0.1459	0.1516	0.142	0.1264	0.1291	0.1308	8.814	7.501	7.501	9.142	8.157	7.829	9.47	731.6	8.165	0.9184	0.00000008706	0.0000001677	0.004761	7.854	1413.09	1413.09	1413.09	1413.09
1525	9.142	0.00000008724	724	340.9	0.1467	0.1525	0.1427	0.1271	0.13	0.1313	9.142	9.47	9.142	10.13	8.814	8.486	10.78	733.9	7.838	0.9572	0.00000008724	0.0000001676	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
1526	10.78	0.00000008706	726.9	341.4	0.147	0.1527	0.1432	0.1275	0.1301	0.1316	10.78	9.142	9.142	10.78	8.814	9.142	10.78	738.1	8.493	0.9	0.00000008706	0.0000001673	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
1527	8.814	0.00000008673	732.8	342.9	0.1482	0.1534	0.1436	0.1277	0.1304	0.132	8.814	7.501	7.173	8.814	8.157	8.157	9.799	745.7	8.165	0.9089	0.00000008673	0.0000001669	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
1528	8.814	0.00000008673	738.4	344	0.1485	0.1538	0.1443	0.1282	0.1311	0.1325	8.814	7.501	7.501	8.814	7.829	7.501	9.47	748.3	8.165	0.9128	0.00000008673	0.0000001663	0.004761	7.854	1413.09	1413.09	1413.09	1413.09
1529	8.486	0.00000008673	740.9	343.3	0.1479	0.1532	0.1436	0.128	0.1308	0.132	8.486	7.829	7.829	9.142	8.157	8.486	11.11	752.9	8.165	0.9197	0.00000008673	0.0000001661	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
1530	8.814	0.00000008645	742.8	342.1	0.1473	0.1529	0.1431	0.1276	0.1301	0.1317	8.814	7.829	7.829	9.47	8.157	7.829	9.47	753.2	8.493	0.8928	0.00000008645	0.0000001658	0.004761	8.018	1413.09	1413.09	1413.09	1413.09
1531	8.486	0.0000000864	737.1	339.9	0.1466	0.1521	0.1427	0.1272	0.1296	0.1313	8.486	7.829	7.501	9.47	8.157	7.829	8.814	746.3	8.493	0.9033	0.0000000864	0.0000001656	0.004761	8.018	1413.09	1413.09	1413.09	1413.09
1532	10.78	0.0000000864	733.9	338.3	0.1456	0.1518	0.1419	0.1263	0.129	0.1305	10.78	9.47	9.142	11.11	9.799	9.47	10.78	743.7	8.493	0.9145	0.0000000864	0.0000001656	0.004761	8.838	1413.09	1413.09	1413.09	1413.09
1533	10.46	0.00000008607	730	337.4	0.1452	0.1509	0.1416	0.1263	0.1287	0.1298	10.46	9.47	9.142	10.46	9.47	9.142	9.47	738.5	8.165	0.9089	0.00000008607	0.000000165	0.004761	8.018	1413.09	1413.09	1413.09	1413.09
1534	9.799	0.00000008598	726.8	335.9	0.1448	0.1508	0.1409	0.1257	0.1282	0.1295	9.799	8.814	8.814	10.13	8.814	8.814	9.799	736.5	8.165	0.9273	0.00000008598	0.0000001644	0.004761	8.018	1413.09	1413.09	1413.09	1413.09
1535	9.799	0.00000008607	721.5	334.3	0.144	0.15	0.1405	0.1253	0.1277	0.1289	9.799	8.814	8.486	10.78	8.814	9.142	10.78	731.6	8.165	0.904	0.00000008607	0.0000001648	0.004761	8.838	1413.09	1413.09	1413.09	1413.09
1536	8.486	0.00000008575	718	333.2	0.1433	0.1493	0.1399	0.1247	0.1271	0.1286	8.486	7.829	7.829	9.47	8.486	8.157	10.46	726.7	7.838	0.9513	0.00000008575	0.0000001641	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
1537	10.46	0.00000008589	714.9	331.8	0.1427	0.1487	0.1392	0.1245	0.1267	0.128	10.46	9.47	9.142	11.11	9.47	9.799	10.78	724	8.165	0.8846	0.00000008589	0.000000164	0.004761	8.838	1413.09	1413.09	1413.09	1413.09
1538	10.13	0.00000008556	709.8	329.7	0.1419	0.1481	0.1386	0.1238	0.1265	0.1274	10.13	8.814	8.486	10.78	8.814	8.486	10.78	719.5	8.165	0.9378	0.00000008556	0.0000001639	0.004761	9.003	1413.09	1413.09	1413.09	1413.09
1539	10.46	0.00000008552	703.8	328	0.1411	0.1476	0.1378	0.123	0.1258	0.1271	10.46	9.142	9.142	10.46	9.142	9.47	10.46	712.2	8.165	0.9037	0.00000008552	0.0000001634	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
1540	10.78	0.00000008538	700.4	327.3	0.1404	0.147	0.1373	0.1229	0.1254	0.1265	10.78	9.799	9.47	10.78	10.46	9.799	10.13	709.9	7.838	0.8912	0.00000008538	0.0000001632	0.004761	8.838	1413.09	1413.09	1413.09	1413.09
1541	9.142	0.00000008506	693.5	324.2	0.1393	0.1463	0.1366	0.122	0.1246	0.1258	9.142	7.829	7.501	8.486	8.157	7.173	8.814	703.1	8.165	0.9283	0.00000008506	0.0000001626	0.004761	8.018	1413.09	1413.09	1413.09	1413.09
1542	10.46	0.0000000852	688.1	322.7	0.1387	0.1457	0.1359	0.1217	0.1242	0.1252	10.46	9.142	9.142	10.13	9.47	8.814	10.78	698.5	7.838	0.9224	0.0000000852	0.0000001624	0.004761	9.003	1413.09	1413.09	1413.09	1413.09
1543	8.486	0.00000008501	681.9	321	0.1379	0.145	0.1353	0.1211	0.1236	0.1252	8.486	7.501	7.829	8.814	8.814	8.157	11.11	691.6	7.838	0.9299	0.00000008501	0.0000001621	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
1544	8.157	0.00000008474	678.4	317.9	0.1367	0.1435	0.134	0.1198	0.1224	0.1236	8.157	7.501	7.173	8.814	8.157	7.501	9.47	687	7.838	0.9014	0.00000008474	0.0000001616	0.004761	7.854	1413.09	1413.09	1413.09	1413.09
1545	10.13	0.00000008469	670.7	316.6	0.136	0.1433	0.1334	0.1192	0.1219	0.123	10.13	8.814	9.142	10.46	9.142	8.486	10.78	682.1	7.838	0.9027	0.00000008469	0.0000001616	0.004761	8.838	1413.09	1413.09	1413.09	1413.09
1546	11.44	0.00000008469	664.2	314.6	0.1353	0.1423	0.1328	0.1189	0.1214	0.1229	11.44	10.13	9.799	11.77	10.46	10.13	11.11	673.5	7.838	0.8968	0.00000008469	0.0000001615	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
1547	9.47	0.00000008469	659.6	313.3	0.1346	0.1419	0.1324	0.1184	0.1211	0.1223	9.47	9.142	9.47	10.46	8.814	8.814	10.78	668.6	7.51	0.9654	0.00000008469	0.0000001614	0.004761	9.003	1413.09	1413.09	1413.09	1413.09
1548	9.142	0.00000008446	652.9	311.2	0.1341	0.141	0.132	0.1178	0.1203	0.1216	9.142	8.157	8.157	9.47	8.814	8.486	12.1	661.7	7.51	0.9037	0.00000008446	0.0000001612	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
1549	8.157	0.00000008428	646.5	309.5	0.1334	0.1402	0.1309	0.1172	0.1197	0.1207	8.157	7.829	7.173	8.814	8.157	7.501	9.47	657.8	7.838	0.9168	0.00000008428	0.0000001605	0.004761	7.854	1413.09	1413.09	1413.09	1413.09
1550	9.142	0.00000008414	641.2	307.8	0.1324	0.1397	0.1303	0.1166	0.1192	0.1202	9.142	7.501	7.501	9.142	8.157	7.829	9.142	650.9	7.838	0.8991	0.00000008414	0.0000001603	0.004761	8.018	1413.09	1413.09	1413.09	1413.09
1551	10.78	0.00000008423	637.5	305.1	0.1319	0.1389	0.1293	0.1159	0.1184	0.1195	10.78	9.799	9.47	11.44	10.13	10.46	11.11	646.3	7.51	0.9181	0.00000008423	0.0000001607	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
1552	10.78	0.00000008423	632.4	304.9	0.1313	0.138	0.1291	0.1153	0.118	0.119	10.78	9.799	9.47	11.11	10.13	9.799	10.78	642.1	7.51	0.9325	0.00000008423	0.00000016	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
1553	8.486	0.00000008401	626.5	302.2	0.1308	0.1379	0.1284	0.1147	0.1177	0.1188	8.486	7.173	7.173	8.814	8.157	7.501	9.142	635.5	7.51	0.9181	0.00000008401	0.0000001597	0.004761	7.854	1413.09	1413.09	1413.09	1413.09
1554	8.814	0.00000008392	620	300.8	0.1299	0.1373	0.1277	0.1146	0.1169	0.1184	8.814	7.829	8.486	9.47	7.829	7.501	9.799	628.9	7.51	0.9115	0.00000008392	0.0000001595	0.004761	8.018	1413.09	1413.09	1413.09	1413.09
1555	10.78	0.00000008392	615.5	298.7	0.1293	0.1364	0.127	0.1143	0.1163	0.1172	10.78	9.799	9.799	11.44	9.799	9.799	10.46	624.4	7.182	0.9102	0.00000008392	0.0000001595	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
1556	10.46	0.00000008387	609.8	297	0.1287	0.1359	0.1264	0.1132	0.1157	0.1169	10.46	9.47	9.47	10.78	9.47	9.47	10.78	620.4	7.182	0.8781	0.00000008387	0.0000001594	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
1557	8.157	0.00000008374	604.4	295.3	0.1279	0.1348	0.1255	0.1125	0.1149	0.1159	8.157	7.173	7.501	8.814	8.486	8.157	9.799	613.9	7.182	0.8948	0.00000008374	0.000000159	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
1558	10.78	0.00000008356	596.8	292.8	0.1269	0.1342	0.1246	0.1119	0.1141	0.1149	10.78	9.799	9.47	10.78	9.799	9.47	9.142	607.3	7.182	0.8964	0.00000008356	0.0000001586	0.004761	8.018	1413.09	1413.09	1413.09	1413.09
1559	9.799	0.00000008356	591.1	291.4	0.1265	0.1333	0.124	0.1111	0.1134	0.1142	9.799	9.47	9.142	10.46	8.814	8.814	10.78	600.4	7.182	0.8895	0.00000008356	0.0000001586	0.004761	9.003	1413.09	1413.09	1413.09	1413.09
1560	10.78	0.00000008351	586.1	288.5	0.1252	0.1325	0.1229	0.11	0.1125	0.113	10.78	9.47	9.47	11.11	10.13	10.13	11.11	594.2	7.182	0.881	0.00000008351	0.0000001584	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
1561	8.486	0.0000000832	576	286.8	0.1243	0.1315	0.1219	0.1095	0.1118	0.1127	8.486	7.829	8.157	9.47	8.157	8.157	9.47	588	7.182	0.8977	0.0000000832	0.0000001579	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
1562	9.142	0.00000008324	567.8	282.4	0.1227	0.13	0.1203	0.1078	0.1101	0.1109	9.142	8.486	7.829	9.799	8.814	8.486	10.78	577.8	7.182	0.9151	0.00000008324	0.0000001581	0.004761	8.838	1413.09	1413.09	1413.09	1413.09
1563	10.13	0.00000008315	557.3	279.6	0.1217	0.1293	0.1194	0.1072	0.1095	0.1102	10.13	9.47	9.142	10.78	9.799	9.142	10.78	571.2	6.526	0.9079	0.00000008315	0.0000001578	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
1564	11.11	0.00000008315	546.1	278.8	0.1211	0.1283	0.1187	0.1066	0.1087	0.1091	11.11	10.13	9.47	11.11	10.13	9.799	10.78	556.5	6.854	0.9132	0.00000008315	0.0000001575	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
1565	11.44	0.00000008306	539.9	276.4	0.1202	0.1277	0.1183	0.1058	0.1084	0.1086	11.44	10.13	9.799	11.77	10.46	10.13	10.46	548.3	6.854	0.8879	0.00000008306	0.0000001574	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
1566	11.11	0.00000008293	534.2	274.9	0.1195	0.1271	0.1172	0.1051	0.1075	0.1081	11.11	9.799	9.47	11.44	9.799	9.142	9.142	544.3	6.854	0.9083	0.00000008293	0.0000001571	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
1567	10.46	0.00000008297	526.5	272.2	0.1187	0.1265	0.1163	0.104	0.1066	0.1071	10.46	10.13	9.47	11.11	9.47	9.47	11.11	536.1	6.854	0.9132	0.00000008297	0.0000001571	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
1568	8.814	0.00000008275	519.4	270.3	0.1177	0.1252	0.1157	0.1033	0.1057	0.1062	8.814	7.829	7.829	9.142	8.157	7.829	9.47	530.2	6.526	0.9112	0.00000008275	0.0000001566	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
